Recipe_code,Recipe_name,Ingredient,Unit_weight_amount
R80080A,Hoisin Seared Ribeye with Scallion Sesame Pesto,Lime,1
R80080A,Hoisin Seared Ribeye with Scallion Sesame Pesto,"Sauce, Hoisin",1
R80080A,Hoisin Seared Ribeye with Scallion Sesame Pesto,Soy Sauce,1
R80080A,Hoisin Seared Ribeye with Scallion Sesame Pesto,"Steak, Ribeye",12
R80080A,Hoisin Seared Ribeye with Scallion Sesame Pesto,Sesame Oil,1
R80080A,Hoisin Seared Ribeye with Scallion Sesame Pesto,"Sesame Seeds, White",1
R80080A,Hoisin Seared Ribeye with Scallion Sesame Pesto,Sriracha Sauce,1
R40017B,Spice Rubbed Pork with Sweet Potato Fries and Pineapple-Avocado Salsa,"Pork, Tenderloin",12
R40017B,Spice Rubbed Pork with Sweet Potato Fries and Pineapple-Avocado Salsa,"Pineapple, In-Juice",4
R40017B,Spice Rubbed Pork with Sweet Potato Fries and Pineapple-Avocado Salsa,"Avocado, Hass - 60ct - 1 Piece (pc)",1
R40017B,Spice Rubbed Pork with Sweet Potato Fries and Pineapple-Avocado Salsa,Scallions,2
R40017B,Spice Rubbed Pork with Sweet Potato Fries and Pineapple-Avocado Salsa,Cilantro,0.25
R40017B,Spice Rubbed Pork with Sweet Potato Fries and Pineapple-Avocado Salsa,Lime,1
R40017B,Spice Rubbed Pork with Sweet Potato Fries and Pineapple-Avocado Salsa,"Curry, Powder",1
R40119A,,,
R10167B,Baked Parmesan Chicken Nuggets with Green Beans and Oven Fries,"Chicken, Tenders 12oz (8-11 pieces/pack)",12
R10167B,Baked Parmesan Chicken Nuggets with Green Beans and Oven Fries,"Cheese, Shredded Parmesan",1
R10167B,Baked Parmesan Chicken Nuggets with Green Beans and Oven Fries,"Rosemary, Dried",1
R10167B,Baked Parmesan Chicken Nuggets with Green Beans and Oven Fries,"Potato, Yukon B",12
R10167B,Baked Parmesan Chicken Nuggets with Green Beans and Oven Fries,Green Beans,6
R10167B,Baked Parmesan Chicken Nuggets with Green Beans and Oven Fries,Eggs,2
R40097A,Balsamic glazed pork with couscous - Dinner to Lunch,"Pork, Boneless Chops (2)",12
R40097A,Balsamic glazed pork with couscous - Dinner to Lunch,"Couscous, French",0.5
R40097A,Balsamic glazed pork with couscous - Dinner to Lunch,"Apple, Gala",1
R40097A,Balsamic glazed pork with couscous - Dinner to Lunch,"Cheese, Halloumi Style Grilling",8
R40097A,Balsamic glazed pork with couscous - Dinner to Lunch,Lemon,1
R40097A,Balsamic glazed pork with couscous - Dinner to Lunch,Shallot,2
R40097A,Balsamic glazed pork with couscous - Dinner to Lunch,"Stock Concentrate, Chicken",9.6
R60538A,"Pasta With Baby Broccoli, Basil, And Sun Dried Tomto Cream","Pasta, Fusilli 6oz",6
R60538A,"Pasta With Baby Broccoli, Basil, And Sun Dried Tomto Cream","Broccoli, Florets",8
R60538A,"Pasta With Baby Broccoli, Basil, And Sun Dried Tomto Cream","Garlic, Peeled",2
R60538A,"Pasta With Baby Broccoli, Basil, And Sun Dried Tomto Cream","Tomato, Sun-Dried",1.5
R60538A,"Pasta With Baby Broccoli, Basil, And Sun Dried Tomto Cream",Milk - Private Label,6.75
R60538A,"Pasta With Baby Broccoli, Basil, And Sun Dried Tomto Cream",Chili Flakes,1
R60538A,"Pasta With Baby Broccoli, Basil, And Sun Dried Tomto Cream","Almonds, Sliced",1
R60538A,"Pasta With Baby Broccoli, Basil, And Sun Dried Tomto Cream","Cheese, Shredded Parmesan",1
R60538A,"Pasta With Baby Broccoli, Basil, And Sun Dried Tomto Cream",Flour,1
R60538A,"Pasta With Baby Broccoli, Basil, And Sun Dried Tomto Cream","Herb, Basil",0.5
R30012,Chili Cashew Shrimp with Brown Rice,Shrimp,10
R30012,Chili Cashew Shrimp with Brown Rice,"Rice, Jasmine",0.5
R30012,Chili Cashew Shrimp with Brown Rice,"Noodles, Fresh Yakisoba",16
R30012,Chili Cashew Shrimp with Brown Rice,"Pepper, Thai Bird's Eye Chili",1
R30012,Chili Cashew Shrimp with Brown Rice,"Garlic, Peeled",2
R30012,Chili Cashew Shrimp with Brown Rice,Ginger,1
R30012,Chili Cashew Shrimp with Brown Rice,Sugar Snap Peas,6
R30012,Chili Cashew Shrimp with Brown Rice,Scallions,2
R30012,Chili Cashew Shrimp with Brown Rice,Cashews Pieces,1
R30012,Chili Cashew Shrimp with Brown Rice,Soy Sauce,1
R40113A,Sweet and Tangy Glazed Pork Chops,"Pork, Boneless Chops (2)",12
R40113A,Sweet and Tangy Glazed Pork Chops,"Vinegar, Sherry",25
R40113A,Sweet and Tangy Glazed Pork Chops,"Demi Glace, Chicken",1
R40113A,Sweet and Tangy Glazed Pork Chops,Shallot,2
R40113A,Sweet and Tangy Glazed Pork Chops,Parsley,0.25
R40113A,Sweet and Tangy Glazed Pork Chops,Green Beans,6
R40113A,Sweet and Tangy Glazed Pork Chops,Maple Syrup,1
R40113A,Sweet and Tangy Glazed Pork Chops,"Butter, Cinnamon",1
R40113A,Sweet and Tangy Glazed Pork Chops,"Almonds, Sliced",1
R15065,Roast Chicken Dinner,"Chicken, Half",24
R15065,Roast Chicken Dinner,"Potato, Yukon B",12
R15065,Roast Chicken Dinner,"Onions, White Pearl",4
R15065,Roast Chicken Dinner,"Carrots, Baby Stemmed",8
R15065,Roast Chicken Dinner,Lemon,1
R15065,Roast Chicken Dinner,"Thyme, Fresh",0.25
R15065,Roast Chicken Dinner,Rosemary,0.25
R80016B,Ribeye with Bearnaise Style Sauce,"Steak, Ribeye",12
R80016B,Ribeye with Bearnaise Style Sauce,"Potato, Fingerling 12oz",12
R80016B,Ribeye with Bearnaise Style Sauce,Asparagus - 8 Ounce (oz),8
R80016B,Ribeye with Bearnaise Style Sauce,Shallot,2
R80016B,Ribeye with Bearnaise Style Sauce,Tarragon,0.25
R80016B,Ribeye with Bearnaise Style Sauce,"Vinegar, White Wine",25
R80016B,Ribeye with Bearnaise Style Sauce,"Stock Concentrate, Beef",12
R80016B,Ribeye with Bearnaise Style Sauce,Rosemary,0.25
R60518A,Baked Veggie Pasta Parmesan,"Squash, Zucchini",8
R60518A,Baked Veggie Pasta Parmesan,"Cheese, Fresh Mozzarella - 4 Ounce (oz)",4
R60518A,Baked Veggie Pasta Parmesan,"Onion, Yellow",1
R60518A,Baked Veggie Pasta Parmesan,"Garlic, Peeled",2
R60518A,Baked Veggie Pasta Parmesan,"Herb, Basil",0.5
R60518A,Baked Veggie Pasta Parmesan,"Pasta, Penne",6
R60518A,Baked Veggie Pasta Parmesan,Tuscan Heat Spice,1
R60518A,Baked Veggie Pasta Parmesan,Marinara Sauce - HF Private Label,14
R60518A,Baked Veggie Pasta Parmesan,"Cheese, Shredded Parmesan",1
R60518A,Baked Veggie Pasta Parmesan,"Breadcrumbs, Panko",0.25
R10145C,Chicken and Pineapple Quesadillas,"Chicken, Stir Fry",10
R10145C,Chicken and Pineapple Quesadillas,"Bell Pepper, Green",1
R10145C,Chicken and Pineapple Quesadillas,"Onion, Red",1
R10145C,Chicken and Pineapple Quesadillas,"Tomato, Roma",1
R10145C,Chicken and Pineapple Quesadillas,"Spice, Southwest Spice - ""Warm n' Smoky""",1
R10145C,Chicken and Pineapple Quesadillas,"Tortillas, 10-inch Flour",2
R10145C,Chicken and Pineapple Quesadillas,Cilantro,0.25
R10145C,Chicken and Pineapple Quesadillas,Lime,1
R10145C,Chicken and Pineapple Quesadillas,Sour Cream,1
R10145C,Chicken and Pineapple Quesadillas,"Pineapple, In-Juice",4
R60286,Sweet Potato & Quinoa Bowl,"Quinoa, White",0.5
R60286,Sweet Potato & Quinoa Bowl,"Avocado, Hass - 60ct - 1 Piece (pc)",1
R60286,Sweet Potato & Quinoa Bowl,"Cheese, Feta",2
R60286,Sweet Potato & Quinoa Bowl,Orange,1
R60286,Sweet Potato & Quinoa Bowl,Lemon,1
R60286,Sweet Potato & Quinoa Bowl,Dijon Mustard Packet,10
R60286,Sweet Potato & Quinoa Bowl,"Lettuce, Arugula",2
R60286,Sweet Potato & Quinoa Bowl,"Almonds, Sliced",1
R35169A,Tilapia with Scallion Pesto over Ginger Jasmine Rice with Green Beans,Tilapia,11
R35169A,Tilapia with Scallion Pesto over Ginger Jasmine Rice with Green Beans,"Sesame Seeds, White",1
R35169A,Tilapia with Scallion Pesto over Ginger Jasmine Rice with Green Beans,"Rice, Jasmine",0.5
R35169A,Tilapia with Scallion Pesto over Ginger Jasmine Rice with Green Beans,Sesame Oil,1
R35169A,Tilapia with Scallion Pesto over Ginger Jasmine Rice with Green Beans,Lime,1
R35169A,Tilapia with Scallion Pesto over Ginger Jasmine Rice with Green Beans,Ginger,1
R35169A,Tilapia with Scallion Pesto over Ginger Jasmine Rice with Green Beans,Green Beans,6
R35169A,Tilapia with Scallion Pesto over Ginger Jasmine Rice with Green Beans,Soy Sauce,1
R35169A,Tilapia with Scallion Pesto over Ginger Jasmine Rice with Green Beans,Sriracha Sauce,1
R45012,Seared Sausages with Warm Orzo Salad,"Sausage, Raw Lean Sweet Italian Pork",9
R45012,Seared Sausages with Warm Orzo Salad,"Pasta, Orzo",6
R45012,Seared Sausages with Warm Orzo Salad,"Squash, Zucchini",8
R45012,Seared Sausages with Warm Orzo Salad,"Bell Pepper, Red/Orange/Yellow - Hot House Grown",1
R45012,Seared Sausages with Warm Orzo Salad,"Garlic, Peeled",2
R45012,Seared Sausages with Warm Orzo Salad,"Onion, Red",1
R45012,Seared Sausages with Warm Orzo Salad,"Tomato, Grape",4
R45012,Seared Sausages with Warm Orzo Salad,Parsley,0.25
R45012,Seared Sausages with Warm Orzo Salad,Lemon,1
R25179A,,,
R45182A,,,
R20054,Quick-Marinated Steak,"Steak, Sirloin",12
R20054,Quick-Marinated Steak,"Bell Pepper, Red/Orange/Yellow - Hot House Grown",1
R20054,Quick-Marinated Steak,"Squash, Zucchini",8
R20054,Quick-Marinated Steak,"Garlic, Peeled",2
R20054,Quick-Marinated Steak,"Vinegar, Balsamic",25
R20054,Quick-Marinated Steak,Rosemary,0.25
R20054,Quick-Marinated Steak,Orange,1
R20054,Quick-Marinated Steak,"Potato, Yukon B",12
R10254A,Cheesy Chicken Enchilada Casserole,"Chicken, Breasts",12
R10254A,Cheesy Chicken Enchilada Casserole,"Sauce, Enchilada Sauce - Private Label ",7.06
R10254A,Cheesy Chicken Enchilada Casserole,"Cheese, Shredded Monterey Jack",1
R10254A,Cheesy Chicken Enchilada Casserole,"Spice, Southwest Spice - ""Warm n' Smoky""",1
R10254A,Cheesy Chicken Enchilada Casserole,Sour Cream,1
R10254A,Cheesy Chicken Enchilada Casserole,"Tortillas, 6-inch Flour",6
R10254A,Cheesy Chicken Enchilada Casserole,"Bell Pepper, Red/Orange/Yellow - Hot House Grown",1
R10254A,Cheesy Chicken Enchilada Casserole,Scallions,2
R10254A,Cheesy Chicken Enchilada Casserole,Lime,1
R25132A,Taco Pizza,"Tomato, Roma",1
R25132A,Taco Pizza,"Pepper, Poblano",1
R25132A,Taco Pizza,Cilantro,0.25
R25132A,Taco Pizza,"Pepper, Jalapeno",1
R25132A,Taco Pizza,"Beef, Ground",10
R25132A,Taco Pizza,"Spice, Southwest Spice - ""Warm n' Smoky""",1
R25132A,Taco Pizza,"Bread, Flatbread",2
R25132A,Taco Pizza,"Cheese, Shredded Mexican Cheese Blend",2
R25132A,Taco Pizza,"Cheese, Shredded Monterey Jack",1
R25132A,Taco Pizza,Hot Sauce,1
R10130,HDP Chicken with Farro Caprese,"Chicken, Breasts",12
R10130,HDP Chicken with Farro Caprese,Farro,0.5
R10130,HDP Chicken with Farro Caprese,"Tomato, Grape",4
R10130,HDP Chicken with Farro Caprese,"Spice, Herbes de Provence - ""Rosemary Lavender Riviera""",1
R10130,HDP Chicken with Farro Caprese,"Vinegar, Balsamic",25
R10130,HDP Chicken with Farro Caprese,Honey .5oz,0.5
R10130,HDP Chicken with Farro Caprese,Shallot,2
R10130,HDP Chicken with Farro Caprese,"Cheese, Fresh Mozzarella - 4 Ounce (oz)",4
R45113A,"Sausage Flatbreads with Pickled Jalapeno, Shallot, and Salad","Bread, Flatbread",2
R45113A,"Sausage Flatbreads with Pickled Jalapeno, Shallot, and Salad","Cheese, Fresh Mozzarella - 4 Ounce (oz)",4
R45113A,"Sausage Flatbreads with Pickled Jalapeno, Shallot, and Salad","Sausage, Raw Lean Sweet Italian Pork",9
R45113A,"Sausage Flatbreads with Pickled Jalapeno, Shallot, and Salad","Tomato, Crushed",13.76
R45113A,"Sausage Flatbreads with Pickled Jalapeno, Shallot, and Salad","Lettuce, Spring Mix",2
R45113A,"Sausage Flatbreads with Pickled Jalapeno, Shallot, and Salad","Vinegar, White Wine",25
R45113A,"Sausage Flatbreads with Pickled Jalapeno, Shallot, and Salad","Pepper, Jalapeno",1
R45113A,"Sausage Flatbreads with Pickled Jalapeno, Shallot, and Salad",Shallot,2
R45113A,"Sausage Flatbreads with Pickled Jalapeno, Shallot, and Salad","Spice, Italian Seasoning - ""So Delizioso""",1
R20091,,,
R66672A,,,
R60534A,Tomato Ricotta Flatbread,"Bread, Flatbread",2
R60534A,Tomato Ricotta Flatbread,"Squash, Zucchini",8
R60534A,Tomato Ricotta Flatbread,"Tomato, Grape",4
R60534A,Tomato Ricotta Flatbread,"Garlic, Peeled",2
R60534A,Tomato Ricotta Flatbread,Lemon,1
R60534A,Tomato Ricotta Flatbread,"Cheese, Ricotta",4
R60534A,Tomato Ricotta Flatbread,"Herb, Basil",0.5
R60534A,Tomato Ricotta Flatbread,Chili Flakes,1
R60534A,Tomato Ricotta Flatbread,Honey .5oz,0.5
R60456B,Squash Flatbread with Fresh Mozzarella,"Squash, Yellow",8
R60456B,Squash Flatbread with Fresh Mozzarella,Pine Nuts,1
R60456B,Squash Flatbread with Fresh Mozzarella,"Cheese, Fresh Mozzarella - 4 Ounce (oz)",4
R60456B,Squash Flatbread with Fresh Mozzarella,Scallions,2
R60456B,Squash Flatbread with Fresh Mozzarella,"Bread, Flatbread",2
R60456B,Squash Flatbread with Fresh Mozzarella,"Herb, Basil",0.5
R60456B,Squash Flatbread with Fresh Mozzarella,"Lettuce, Spring Mix",2
R60456B,Squash Flatbread with Fresh Mozzarella,Lemon,1
R60456B,Squash Flatbread with Fresh Mozzarella,"Tomato, Grape",4
R60456B,Squash Flatbread with Fresh Mozzarella,Honey .5oz,0.5
R60456B,Squash Flatbread with Fresh Mozzarella,Chili Flakes,1
R10183,Eastern Carolina Pulled Chicken,"Chicken, Breasts",12
R10183,Eastern Carolina Pulled Chicken,"Cabbage, Shredded Red",4
R10183,Eastern Carolina Pulled Chicken,Scallions,2
R10183,Eastern Carolina Pulled Chicken,"Stock Concentrate, Chicken",9.6
R10183,Eastern Carolina Pulled Chicken,"Spice, BBQ Seasoning - ""Sweet, Sweet Rub""",1
R10183,Eastern Carolina Pulled Chicken,"Bread, Potato Hamburger",2
R10183,Eastern Carolina Pulled Chicken,"Squash, Zucchini",8
R10183,Eastern Carolina Pulled Chicken,Classic BBQ Sauce,2
R15102A,Apple turkey burger,"Turkey, Ground",10
R15102A,Apple turkey burger,"Bread, Brioche Buns",2
R15102A,Apple turkey burger,"Apple, Fuji",1
R15102A,Apple turkey burger,Sage,0.25
R15102A,Apple turkey burger,"Breadcrumbs, Panko",0.5
R15102A,Apple turkey burger,Walnuts,1
R15102A,Apple turkey burger,"Garlic, Peeled",2
R15102A,Apple turkey burger,Mayonnaise,1
R15102A,Apple turkey burger,"Lettuce, Spring Mix",4
R15102A,Apple turkey burger,"Cranberries, Dried",1
R15102A,Apple turkey burger,Lemon,1
R40023B,Flaming Pork Fajitas,"Tortillas, 6-inch Flour",6
R40023B,Flaming Pork Fajitas,"Pork, Boneless Chops (2)",12
R40023B,Flaming Pork Fajitas,"Avocado, Hass - 60ct - 1 Piece (pc)",1
R40023B,Flaming Pork Fajitas,"Bell Pepper, Red/Orange/Yellow - Hot House Grown",1
R40023B,Flaming Pork Fajitas,Cilantro,0.25
R40023B,Flaming Pork Fajitas,"Onion, Red",1
R40023B,Flaming Pork Fajitas,"Spice, Southwest Spice - ""Warm n' Smoky""",1
R40023B,Flaming Pork Fajitas,Lemon,1
